Date,Teams,Favorite/Underdog,Score,Spread Min,Spread Max,Moneyline,Payout,Win Percentage,EV

20101106,Oregon State Beavers,(Favorite), 14 ,-5.5,-4.0,-175.0,0.5714285714285714,0.6386523041928909,0.003596478017399929
,UCLA Bruins,(Underdog), 17 ,4.0,5.5,180.0,1.8,0.3613476958071092,0.01177354825990562

20101106,Missouri Tigers,(Favorite), 17 ,-6.0,-4.5,-185.0,0.5405405405405406,0.6516150000125457,0.0038393243436514735
,Texas Tech Red Raiders,(Underdog), 24 ,4.5,6.0,200.0,2.0,0.3483849999874543,0.04515499996236294

20101106,Alabama Crimson Tide,(Favorite), 21 ,-7.0,-6.5,-230.0,0.43478260869565216,0.6981786394379146,0.0017345696283121992
,Louisiana State Tigers,(Underdog), 24 ,6.5,7.0,240.0,2.4,0.30182136056208553,0.026192625911090728

20101106,Southern California Trojans,(Favorite), 34 ,-6.5,-5.5,-220.0,0.45454545454545453,0.6735169594742846,-0.02033896803740426
,Arizona State Sun Devils,(Underdog), 33 ,5.5,6.5,210.0,2.1,0.32648304052571553,0.012097425629718161

20101113,Maryland Terrapins,(Favorite), 42 ,-3.0,-3.0,-140.0,0.7142857142857143,0.5496932515337424,-0.05766871165644161
,Virginia Cavaliers,(Underdog), 23 ,3.0,3.0,120.0,1.2,0.4503067484662577,-0.00932515337423312

20101113,Boston College Eagles,(Favorite), 21 ,-3.5,-3.0,-152.0,0.6578947368421053,0.582084439651657,-0.03496527110383174
,Duke Blue Devils,(Underdog), 16 ,3.0,3.5,145.0,1.45,0.417915560348343,0.023893122853440252

20101113,Miami-Florida Hurricanes,(Favorite), 35 ,-3.0,-2.5,-135.0,0.7407407407407407,0.5463242889971117,-0.04899105248650926
,Georgia Tech Yellow Jackets,(Underdog), 10 ,2.5,3.0,135.0,1.35,0.4536757110028883,0.06613792085678749

20101113,Iowa Hawkeyes,(Favorite), 17 ,-10.0,-10.0,-340.0,0.29411764705882354,0.7638297872340426,-0.011514392991238992
,Northwestern Wildcats,(Underdog), 21 ,10.0,10.0,310.0,3.1,0.23617021276595745,-0.031702127659574364

20101113,Michigan Wolverines,(Favorite), 27 ,-13.0,-12.5,-430.0,0.23255813953488372,0.8008778841991943,-0.012871445056807068
,Purdue Boilermakers,(Underdog), 16 ,12.5,13.0,400.0,4.0,0.19912211580080574,-0.004389420995971283

20101113,Illinois Fighting Illini,(Favorite), 34 ,-21.5,-21.0,-1100.0,0.09090909090909091,0.9395259609868044,0.024937411985604813
,Minnesota Golden Gophers,(Underdog), 38 ,21.0,21.5,800.0,8.0,0.060474039013195646,-0.45573364888123913

20101113,North Carolina State Wolfpack,(Favorite), 38 ,-20.5,-18.5,-1000.0,0.1,0.9274625958836484,0.020208855472013287
,Wake Forest Demon Deacons,(Underdog), 3 ,18.5,20.5,900.0,9.0,0.07253740411635147,-0.27462595883648533

20101113,Florida State Seminoles,(Favorite), 16 ,-7.0,-6.0,-230.0,0.43478260869565216,0.6892659530532331,-0.011053197793187253
,Clemson Tigers,(Underdog), 13 ,6.0,7.0,230.0,2.3,0.31073404694676676,0.025422354924330315

20101113,Oklahoma Sooners,(Favorite), 45 ,-17.0,-16.5,-650.0,0.15384615384615385,0.8947617568307223,0.03241741172775656
,Texas Tech Red Raiders,(Underdog), 7 ,16.5,17.0,600.0,6.0,0.10523824316927766,-0.2633322978150564

20101113,Nebraska Cornhuskers,(Favorite), 20 ,-35.0,-33.5,0.0,0.0,0.9956896551724138,-0.004310344827586188
,Kansas Jayhawks,(Underdog), 3 ,33.5,35.0,7350.0,73.5,0.004310344827586207,-0.6788793103448276

20101113,Florida Gators,(Favorite), 14 ,-7.0,-6.0,-235.0,0.425531914893617,0.6892659530532331,-0.017429386073050668
,South Carolina Gamecocks,(Underdog), 36 ,6.0,7.0,230.0,2.3,0.31073404694676676,0.025422354924330315

20101113,Kentucky Wildcats,(Favorite), 38 ,-17.5,-16.5,-700.0,0.14285714285714285,0.88862253322765,0.01556860940302851
,Vanderbilt Commodores,(Underdog), 20 ,16.5,17.5,600.0,6.0,0.11137746677234998,-0.22035773259355018

20101113,Alabama Crimson Tide,(Favorite), 30 ,-13.5,-13.0,-460.0,0.21739130434782608,0.8125781042142011,-0.010774481826190008
,Mississippi State Bulldogs,(Underdog), 10 ,13.0,13.5,475.0,4.75,0.18742189578579893,0.07767590076834385

20101113,Iowa State Cyclones,(Favorite), 14 ,-2.0,0.0,-115.0,0.8695652173913043,0.5123891769822684,-0.0420550169461939
,Colorado Buffaloes,(Underdog), 34 ,0.0,2.0,120.0,1.2,0.4876108230177317,0.07274381063900959

20101113,Utah Utes,(Favorite), 3 ,-6.5,-5.0,-220.0,0.45454545454545453,0.660566430875048,-0.039176100545384784
,Notre Dame Fighting Irish,(Underdog), 28 ,5.0,6.5,200.0,2.0,0.339433569124952,0.018300707374855896

20101113,Auburn Tigers,(Favorite), 49 ,-9.0,-7.5,-260.0,0.38461538461538464,0.7316937888746399,0.01311447690334755
,Georgia Bulldogs,(Underdog), 31 ,7.5,9.0,280.0,2.8,0.26830621112536,0.019563602276367997

20101113,Oregon Ducks,(Favorite), 15 ,-21.0,-18.5,-800.0,0.125,0.9080565105427171,0.02156357436055671
,California Golden Bears,(Underdog), 13 ,18.5,21.0,800.0,8.0,0.09194348945728295,-0.17250859488445347

20101113,Stanford Cardinal,(Favorite), 17 ,-5.5,-4.0,-175.0,0.5714285714285714,0.6376533650356988,0.0020267164846695107
,Arizona State Sun Devils,(Underdog), 13 ,4.0,5.5,170.0,1.7,0.3623466349643012,-0.021664085596386773

20101113,Oklahoma State Cowboys,(Favorite), 33 ,-6.0,-4.0,-185.0,0.5405405405405406,0.644879973581957,-0.00653625691428239
,Texas Longhorns,(Underdog), 16 ,4.0,6.0,180.0,1.8,0.3551200264180429,-0.005663926029479738

20101113,Missouri Tigers,(Favorite), 38 ,-13.5,-13.0,-500.0,0.2,0.8125781042142011,-0.024906274942958717
,Kansas State Wildcats,(Underdog), 28 ,13.0,13.5,400.0,4.0,0.18742189578579893,-0.06289052107100535

20101113,Ohio State Buckeyes,(Favorite), 38 ,-20.0,-20.0,-900.0,0.1111111111111111,0.9409090909090909,0.045454545454545456
,Penn State Nittany Lions,(Underdog), 14 ,20.0,20.0,900.0,9.0,0.05909090909090909,-0.40909090909090906

20101113,Virginia Tech Hokies,(Favorite), 26 ,-3.5,-3.5,-155.0,0.6451612903225806,0.6144756277695717,0.010911516653166253
,North Carolina Tar Heels,(Underdog), 10 ,3.5,3.5,145.0,1.45,0.38552437223042835,-0.05546528803545059

20101113,Oregon State Beavers,(Favorite), 14 ,-24.0,-23.5,-2500.0,0.04,0.9464875058934464,-0.015652993870815708
,Washington State Cougars,(Underdog), 31 ,23.5,24.0,1500.0,15.0,0.05351249410655351,-0.14380009429514384

20101113,Tennessee Volunteers,(Favorite), 52 ,-2.5,-2.0,-130.0,0.7692307692307693,0.5482633775159549,-0.029995562856387492
,Mississippi Rebels,(Underdog), 14 ,2.0,2.5,120.0,1.2,0.45173662248404517,-0.006179430535100727

20101113,Arizona Wildcats,(Favorite), 21 ,-4.5,-4.0,-175.0,0.5714285714285714,0.6331305642682887,-0.005080541864117716
,Southern California Trojans,(Underdog), 24 ,4.0,4.5,160.0,1.6,0.36686943573171116,-0.04613946709755101

20101126,Pittsburgh Panthers,(Favorite), 10 ,-3.0,-2.5,-140.0,0.7142857142857143,0.548189616066642,-0.06024637245718523
,West Virginia Mountaineers,(Underdog), 35 ,2.5,3.0,130.0,1.3,0.45181038393335804,0.03916388304672347

20101126,Louisville Cardinals,(Favorite), 40 ,-3.0,-3.0,-155.0,0.6451612903225806,0.5523114355231143,-0.09135860607487639
,Rutgers Scarlet Knights,(Underdog), 13 ,3.0,3.0,140.0,1.4,0.44768856447688565,0.0744525547445255

20101126,Alabama Crimson Tide,(Favorite), 27 ,-4.5,-4.0,-175.0,0.5714285714285714,0.6343579150099403,-0.0031518478415223927
,Auburn Tigers,(Underdog), 28 ,4.0,4.5,165.0,1.65,0.3656420849900597,-0.031048474776341872

20101126,Arizona State Sun Devils,(Favorite), 55 ,-13.5,-13.0,-450.0,0.2222222222222222,0.81389277426328,-0.0052421647893244605
,UCLA Bruins,(Underdog), 34 ,13.0,13.5,400.0,4.0,0.18610722573671995,-0.0694638713164002

20101126,Oregon Ducks,(Favorite), 48 ,-21.0,-20.0,-1000.0,0.1,0.9286628335544744,0.021529116909921875
,Arizona Wildcats,(Underdog), 29 ,20.0,21.0,900.0,9.0,0.07133716644552558,-0.2866283355447442

20101127,Georgia Bulldogs,(Favorite), 42 ,-14.5,-14.0,-575.0,0.17391304347826086,0.8413912242312565,-0.012279867206785922
,Georgia Tech Yellow Jackets,(Underdog), 34 ,14.0,14.5,450.0,4.5,0.15860877576874352,-0.1276517332719106

20101228,Missouri Tigers,(Favorite), 24 ,-3.5,-2.5,-135.0,0.7407407407407407,0.5714361186391778,-0.0052778675540239295
,Iowa Hawkeyes,(Underdog), 27 ,2.5,3.5,140.0,1.4,0.4285638813608222,0.028553315265973156

20101229,Illinois Fighting Illini,(Favorite), 38 ,-3.0,-1.5,-105.0,0.9523809523809523,0.5416623980505271,0.05753134857483855
,Baylor Bears,(Underdog), 14 ,1.5,3.0,130.0,1.3,0.4583376019494729,0.054176484483787646

20101230,Syracuse Orange,(Favorite), 36 ,-1.5,1.0,100.0,1.0,0.5047554347826088,0.009510869565217517
,Kansas State Wildcats,(Underdog), 34 ,-1.0,1.5,105.0,1.05,0.4952445652173913,0.015251358695652195

20101230,North Carolina Tar Heels,(Favorite), 30 ,-1.5,1.0,-105.0,0.9523809523809523,0.5047554347826086,-0.014525103519668847
,Tennessee Volunteers,(Underdog), 27 ,-1.0,1.5,105.0,1.05,0.4952445652173913,0.015251358695652195

20101231,Miami-Florida Hurricanes,(Favorite), 17 ,-3.0,-2.5,-135.0,0.7407407407407407,0.548102766798419,-0.045895183721270716
,Notre Dame Fighting Irish,(Underdog), 33 ,2.5,3.0,130.0,1.3,0.45189723320158104,0.03936363636363638

20110101,Texas Tech Red Raiders,(Favorite), 45 ,-8.0,-7.5,-260.0,0.38461538461538464,0.7404807084123972,0.02528098087870384
,Northwestern Wildcats,(Underdog), 38 ,7.5,10.5,260.0,2.6,0.2595192915876028,-0.06573055028462993

20110110,Auburn Tigers,(Favorite), 22 ,-1.0,1.0,-105.0,0.9523809523809523,0.5,-0.023809523809523836
,Oregon Ducks,(Underdog), 19 ,-1.0,1.0,110.0,1.1,0.5,0.050000000000000044

20110901,Syracuse Orange,(Favorite), 36 ,-6.5,-6.0,-240.0,0.4166666666666667,0.677684580093218,-0.0399468448679412
,Wake Forest Demon Deacons,(Underdog), 29 ,6.0,6.5,215.0,2.15,0.32231541990678203,0.015293572706363334

20110902,Texas Christian Horned Frogs,(Favorite), 48 ,-5.5,-4.0,-160.0,0.625,0.6432568237325201,0.0452923385653452
,Baylor Bears,(Underdog), 50 ,4.0,5.5,1000.0,10.0,0.35674317626748,2.9241749389422798

20110903,Boston College Eagles,(Favorite), 17 ,-5.0,-4.0,-175.0,0.5714285714285714,0.6213262792576266,-0.02363013259515817
,Northwestern Wildcats,(Underdog), 24 ,4.0,5.0,170.0,1.7,0.3786737207423733,0.022419046004408028

20110903,Southern California Trojans,(Favorite), 19 ,-24.5,-24.0,-2200.0,0.045454545454545456,0.9396837163330862,-0.01760338746995531
,Minnesota Golden Gophers,(Underdog), 17 ,24.0,24.5,1400.0,14.0,0.06031628366691376,-0.09525574499629363

20110903,Oregon Ducks,(Favorite), 27 ,-4.0,-3.5,-155.0,0.6451612903225806,0.6191082258477834,0.01853288768506295
,Louisiana State Tigers,(Underdog), 40 ,3.5,4.0,155.0,1.55,0.38089177415221664,-0.028725975911847557

20110905,Maryland Terrapins,(Favorite), 32 ,-5.0,-3.5,-165.0,0.6060606060606061,0.61937677834203,-0.005243355996133681
,Miami-Florida Hurricanes,(Underdog), 24 ,3.5,5.0,170.0,1.7,0.38062322165796997,0.02768269847651883

20111013,Southern California Trojans,(Favorite), 30 ,-3.5,-3.0,-150.0,0.6666666666666666,0.5821049224452943,-0.02982512925784281
,California Golden Bears,(Underdog), 9 ,3.0,3.5,145.0,1.45,0.4178950775547057,0.023842940009028868

20111015,North Carolina Tar Heels,(Favorite), 24 ,-2.5,-2.5,-135.0,0.7407407407407407,0.5460526315789473,-0.04946393762183243
,Miami-Florida Hurricanes,(Underdog), 30 ,2.5,2.5,115.0,1.15,0.45394736842105265,-0.024013157894736792

20111015,Florida State Seminoles,(Favorite), 41 ,-13.5,-11.5,-420.0,0.23809523809523808,0.8052389765500422,-0.0030374576047096924
,Duke Blue Devils,(Underdog), 16 ,11.5,13.5,360.0,3.6,0.1947610234499578,-0.10409929213019409

20111015,Clemson Tigers,(Favorite), 56 ,-10.0,-9.5,-340.0,0.29411764705882354,0.7729187520854187,0.00024779681642422835
,Maryland Terrapins,(Underdog), 45 ,9.5,10.0,300.0,3.0,0.22708124791458123,-0.09167500834167508

20111015,Virginia Tech Hokies,(Favorite), 38 ,-7.5,-7.0,-270.0,0.37037037037037035,0.7244679564373722,-0.007210578215452956
,Wake Forest Demon Deacons,(Underdog), 17 ,7.0,7.5,250.0,2.5,0.27553204356262784,-0.03563784753080257

20111015,Georgia Tech Yellow Jackets,(Favorite), 21 ,-9.0,-7.5,-300.0,0.3333333333333333,0.7316681368778072,-0.024442484162923772
,Virginia Cavaliers,(Underdog), 24 ,7.5,9.0,280.0,2.8,0.2683318631221927,0.019661079864332187

20111015,Missouri Tigers,(Favorite), 52 ,-17.5,-16.5,-700.0,0.14285714285714285,0.888710072184411,0.01566865392504113
,Iowa State Cyclones,(Underdog), 17 ,16.5,17.5,750.0,7.5,0.11128992781558898,-0.054035613567493646

20111015,Oregon Ducks,(Favorite), 41 ,-14.5,-14.0,-525.0,0.19047619047619047,0.8452835980150697,0.006289997636987732
,Arizona State Sun Devils,(Underdog), 27 ,14.0,14.5,475.0,4.75,0.1547164019849303,-0.11038068858665073

20111015,Louisiana State Tigers,(Favorite), 38 ,-19.0,-16.5,-800.0,0.125,0.8983426675683018,0.010635501014339563
,Tennessee Volunteers,(Underdog), 7 ,16.5,19.0,675.0,6.75,0.10165733243169826,-0.2121556736543384

20111015,Washington Huskies,(Favorite), 52 ,-18.0,-16.5,-800.0,0.125,0.8974970211433844,0.009684148786307412
,Colorado Buffaloes,(Underdog), 24 ,16.5,18.0,700.0,7.0,0.10250297885661559,-0.17997616914707526

20111015,Illinois Fighting Illini,(Favorite), 7 ,-3.5,-3.5,-165.0,0.6060606060606061,0.6150568181818182,-0.012181473829200984
,Ohio State Buckeyes,(Underdog), 17 ,3.5,3.5,150.0,1.5,0.3849431818181818,-0.037642045454545414

20111015,Florida Gators,(Favorite), 6 ,-3.0,-2.5,-140.0,0.7142857142857143,0.5478766151906713,-0.06078294538742057
,Auburn Tigers,(Underdog), 17 ,2.5,3.0,135.0,1.35,0.45212338480932873,0.0624899543019225

20111015,Alabama Crimson Tide,(Favorite), 52 ,-28.5,-27.5,-4000.0,0.025,0.9735393505433075,-0.002122165693109773
,Mississippi Rebels,(Underdog), 7 ,27.5,28.5,2000.0,20.0,0.026460649456692423,-0.44432636140945914

20111015,Oklahoma Sooners,(Favorite), 47 ,-37.5,-37.0,-27000.0,0.003703703703703704,1.0,0.003703703703703704
,Kansas Jayhawks,(Underdog), 17 ,37.0,37.5,13000.0,130.0,0.0,-1.0

20111015,Stanford Cardinal,(Favorite), 44 ,-22.5,-20.0,-1300.0,0.07692307692307693,0.941600825818598,0.014031658573874825
,Washington State Cougars,(Underdog), 14 ,20.0,22.5,950.0,9.5,0.05839917418140197,-0.3868086710952794

20111015,Georgia Bulldogs,(Favorite), 33 ,-13.5,-13.0,-550.0,0.18181818181818182,0.8124571578209601,-0.03982335893886538
,Vanderbilt Commodores,(Underdog), 28 ,13.0,13.5,435.0,4.35,0.18754284217903988,0.003354205657863374

20111015,Oklahoma State Cowboys,(Favorite), 38 ,-9.0,-7.0,-280.0,0.35714285714285715,0.7294772370646907,-0.009995178269348315
,Texas Longhorns,(Underdog), 26 ,7.0,9.0,285.0,2.85,0.2705227629353093,0.04151263730094079

20111015,Texas Tech Red Raiders,(Favorite), 34 ,-4.0,-3.5,-170.0,0.5882352941176471,0.6152207167832169,-0.022884743932537865
,Kansas State Wildcats,(Underdog), 41 ,3.5,4.0,155.0,1.55,0.38477928321678323,-0.018812827797202725

20111015,Iowa Hawkeyes,(Favorite), 41 ,-6.5,-6.0,-250.0,0.4,0.6758741310566647,-0.053776216520669384
,Northwestern Wildcats,(Underdog), 31 ,6.0,6.5,220.0,2.2,0.3241258689433353,0.03720278061867299

20111022,Notre Dame Fighting Irish,(Favorite), 17 ,-10.0,-9.5,-380.0,0.2631578947368421,0.7729187520854187,-0.023681576313155317
,Southern California Trojans,(Underdog), 31 ,9.5,10.0,340.0,3.4,0.22708124791458123,-0.0008425091758426095

20111027,Miami-Florida Hurricanes,(Favorite), 21 ,-14.0,-14.0,-600.0,0.16666666666666666,0.8528784648187633,-0.004975124378109513
,Virginia Cavaliers,(Underdog), 28 ,14.0,14.0,500.0,5.0,0.14712153518123666,-0.11727078891257992

20111029,Mississippi State Bulldogs,(Favorite), 28 ,-10.0,-10.0,-360.0,0.2777777777777778,0.7663934426229508,-0.020719489981785022
,Kentucky Wildcats,(Underdog), 16 ,10.0,10.0,300.0,3.0,0.2336065573770492,-0.06557377049180324

20111029,North Carolina Tar Heels,(Favorite), 49 ,-7.0,-6.0,-240.0,0.4166666666666667,0.6885578270860946,-0.024543078294699316
,Wake Forest Demon Deacons,(Underdog), 24 ,6.0,7.0,220.0,2.2,0.3114421729139054,-0.0033850466755026565

20111029,Florida State Seminoles,(Favorite), 34 ,-19.0,-18.5,-1000.0,0.1,0.9117321867321868,0.0029054054054055006
,North Carolina State Wolfpack,(Underdog), 0 ,18.5,19.0,750.0,7.5,0.08826781326781327,-0.24972358722358712

20111029,Clemson Tigers,(Favorite), 17 ,-4.5,-3.5,-170.0,0.5882352941176471,0.6266971946446566,-0.004657396740839537
,Georgia Tech Yellow Jackets,(Underdog), 31 ,3.5,4.5,170.0,1.7,0.3733028053553434,0.00791757445942709

20111029,Iowa Hawkeyes,(Favorite), 21 ,-16.5,-15.0,-700.0,0.14285714285714285,0.8739694333364225,-0.0011777904726599786
,Minnesota Golden Gophers,(Underdog), 22 ,15.0,16.5,550.0,5.5,0.12603056666357743,-0.1808013166867467

20111029,Nebraska Cornhuskers,(Favorite), 24 ,-4.0,-4.0,-190.0,0.5263157894736842,0.615678776290631,-0.060279762503773815
,Michigan State Spartans,(Underdog), 3 ,4.0,4.0,165.0,1.65,0.384321223709369,0.018451242829827796

20111029,Northwestern Wildcats,(Favorite), 59 ,-9.0,-9.0,-330.0,0.30303030303030304,0.7388888888888889,-0.03720538720538716
,Indiana Hoosiers,(Underdog), 38 ,9.0,9.0,270.0,2.7,0.2611111111111111,-0.03388888888888886

20111029,Penn State Nittany Lions,(Favorite), 10 ,-6.0,-4.5,-200.0,0.5,0.6494704321981243,-0.025794351702813578
,Illinois Fighting Illini,(Underdog), 7 ,4.5,6.0,200.0,2.0,0.3505295678018757,0.051588703405627157

20111029,Virginia Tech Hokies,(Favorite), 14 ,-15.0,-15.0,-750.0,0.13333333333333333,0.849624060150376,-0.03709273182957393
,Duke Blue Devils,(Underdog), 10 ,15.0,15.0,550.0,5.5,0.15037593984962405,-0.022556390977443663

20111029,West Virginia Mountaineers,(Favorite), 41 ,-7.0,-6.0,-240.0,0.4166666666666667,0.6858904032425815,-0.02832192873967615
,Rutgers Scarlet Knights,(Underdog), 31 ,6.0,7.0,220.0,2.2,0.3141095967574184,0.005150709623738869

20111029,Maryland Terrapins,(Favorite), 17 ,-7.0,-6.5,-260.0,0.38461538461538464,0.6939209938581798,-0.039186316196366366
,Boston College Eagles,(Underdog), 28 ,6.5,7.0,240.0,2.4,0.3060790061418202,0.04066862088218859

20111029,Auburn Tigers,(Favorite), 41 ,-12.5,-12.0,-450.0,0.2222222222222222,0.7959226128562513,-0.027205695397915064
,Mississippi Rebels,(Underdog), 23 ,12.0,12.5,415.0,4.15,0.20407738714374868,0.05099854379030577

20111029,Arkansas Razorbacks,(Favorite), 31 ,-9.0,0.0,-330.0,0.30303030303030304,0.6194444444444445,-0.19284511784511782
,Vanderbilt Commodores,(Underdog), 28 ,0.0,9.0,270.0,2.7,0.38055555555555554,0.4080555555555556

20111029,Texas Longhorns,(Favorite), 43 ,-28.0,-28.0,-4000.0,0.025,0.9603174603174603,-0.015674603174603143
,Kansas Jayhawks,(Underdog), 0 ,28.0,28.0,2000.0,20.0,0.03968253968253968,-0.16666666666666674

20111029,Arizona State Sun Devils,(Favorite), 48 ,-32.5,-31.5,-4000.0,0.025,0.9813108038914491,0.0058435739887353205
,Colorado Buffaloes,(Underdog), 14 ,31.5,32.5,4500.0,45.0,0.018689196108550948,-0.1402969790066565

20111029,Texas Tech Red Raiders,(Favorite), 7 ,-16.0,-15.0,-575.0,0.17391304347826086,0.8676181591772455,0.018508273816766452
,Iowa State Cyclones,(Underdog), 41 ,15.0,16.0,550.0,5.5,0.13238184082275442,-0.13951803465209633

20111029,Georgia Bulldogs,(Favorite), 24 ,-3.5,-3.0,-155.0,0.6451612903225806,0.5826313497604998,-0.04147745684562937
,Florida Gators,(Underdog), 20 ,3.0,3.5,155.0,1.55,0.41736865023950026,0.06429005811072563

20111029,Utah Utes,(Favorite), 27 ,-5.0,-5.0,-200.0,0.5,0.620253164556962,-0.069620253164557
,Oregon State Beavers,(Underdog), 8 ,5.0,5.0,175.0,1.75,0.379746835443038,0.044303797468354444

20111029,California Golden Bears,(Favorite), 14 ,-5.0,-4.0,-180.0,0.5555555555555556,0.6281036644055568,-0.02294985536913391
,UCLA Bruins,(Underdog), 31 ,4.0,5.0,175.0,1.75,0.3718963355944432,0.022714922884718658

20111029,Washington Huskies,(Favorite), 42 ,-4.5,-4.0,-175.0,0.5714285714285714,0.6320289143298541,-0.006811706053086453
,Arizona Wildcats,(Underdog), 31 ,4.0,4.5,165.0,1.65,0.36797108567014586,-0.024876622974113416

20111029,Oregon Ducks,(Favorite), 43 ,-38.0,-37.0,-37500.0,0.0026666666666666666,1.0,0.0026666666666666666
,Washington State Cougars,(Underdog), 28 ,37.0,38.0,12500.0,125.0,0.0,-1.0

20111029,South Carolina Gamecocks,(Favorite), 14 ,-4.5,-3.5,-170.0,0.5882352941176471,0.6266971946446566,-0.004657396740839537
,Tennessee Volunteers,(Underdog), 3 ,3.5,4.5,160.0,1.6,0.3733028053553433,-0.029412706076107353

20111029,Oklahoma Sooners,(Favorite), 58 ,-14.0,-12.5,-500.0,0.2,0.8196940234521302,-0.016367171857443796
,Kansas State Wildcats,(Underdog), 17 ,12.5,14.0,450.0,4.5,0.18030597654786984,-0.008317128986715883

20111029,Oklahoma State Cowboys,(Favorite), 59 ,-15.5,-14.5,-600.0,0.16666666666666666,0.8550480132737664,-0.0024439845139391514
,Baylor Bears,(Underdog), 24 ,14.5,15.5,550.0,5.5,0.14495198672623366,-0.0578120862794812

20111029,Wisconsin Badgers,(Favorite), 29 ,-9.5,-8.0,-300.0,0.3333333333333333,0.7420097753911183,-0.010653632811842229
,Ohio State Buckeyes,(Underdog), 33 ,8.0,9.5,310.0,3.1,0.2579902246088816,0.057759920896414685

20111029,Stanford Cardinal,(Favorite), 56 ,-9.5,-8.0,-300.0,0.3333333333333333,0.7420097753911183,-0.010653632811842229
,Southern California Trojans,(Underdog), 48 ,8.0,9.5,310.0,3.1,0.2579902246088816,0.057759920896414685

20111103,Florida State Seminoles,(Favorite), 38 ,-15.0,-14.5,-600.0,0.16666666666666666,0.8412811744516678,-0.01850529647305421
,Boston College Eagles,(Underdog), 7 ,14.5,15.0,525.0,5.25,0.15871882554833214,-0.008007340322924161

20111104,Southern California Trojans,(Favorite), 42 ,-22.0,-20.5,-1150.0,0.08695652173913043,0.9408547965658828,0.0226682571368291
,Colorado Buffaloes,(Underdog), 17 ,20.5,22.0,900.0,9.0,0.05914520343411721,-0.4085479656588279

20111105,Mississippi Rebels,(Favorite), 13 ,-3.0,-2.0,-130.0,0.7692307692307693,0.5479543169768037,-0.030542362271808732
,Kentucky Wildcats,(Underdog), 30 ,2.0,3.0,120.0,1.2,0.45204568302319625,-0.005499497348968263

20111105,Miami-Florida Hurricanes,(Favorite), 49 ,-15.5,-15.0,-700.0,0.14285714285714285,0.8613956614443311,-0.015547815492193029
,Duke Blue Devils,(Underdog), 14 ,15.0,15.5,500.0,5.0,0.13860433855566887,-0.16837396866598675

20111105,Wisconsin Badgers,(Favorite), 62 ,-27.5,-27.0,-4000.0,0.025,0.9806998556998556,0.00521735209235202
,Purdue Boilermakers,(Underdog), 17 ,27.0,27.5,2000.0,20.0,0.0193001443001443,-0.5946969696969697

20111105,Nebraska Cornhuskers,(Favorite), 25 ,-18.0,-17.5,-800.0,0.125,0.8976882224304905,0.009899250234301826
,Northwestern Wildcats,(Underdog), 28 ,17.5,18.0,650.0,6.5,0.10231177756950952,-0.23266166822867862

20111105,Texas Longhorns,(Favorite), 52 ,-14.0,-14.0,-650.0,0.15384615384615385,0.8531914893617021,-0.015548281505728373
,Texas Tech Red Raiders,(Underdog), 20 ,14.0,14.0,450.0,4.5,0.14680851063829786,-0.19255319148936167

20111105,Arkansas Razorbacks,(Favorite), 44 ,-6.5,-4.5,-200.0,0.5,0.6523624104264527,-0.021456384360320935
,South Carolina Gamecocks,(Underdog), 28 ,4.5,6.5,215.0,2.15,0.3476375895735473,0.09505840715667391

20111105,Alabama Crimson Tide,(Favorite), 6 ,-5.5,-4.5,-200.0,0.5,0.6428006253040941,-0.035799062043858854
,Louisiana State Tigers,(Underdog), 9 ,4.5,5.5,190.0,1.9,0.3571993746959059,0.03587818661812714

20111105,Oregon Ducks,(Favorite), 34 ,-17.0,-16.5,-700.0,0.14285714285714285,0.8961812245771783,0.024207113802489494
,Washington Huskies,(Underdog), 17 ,16.5,17.0,600.0,6.0,0.10381877542282167,-0.27326857204024835

20111105,Arizona State Sun Devils,(Favorite), 28 ,-9.0,-8.0,-330.0,0.30303030303030304,0.7293584041483112,-0.049623897624927804
,UCLA Bruins,(Underdog), 29 ,8.0,9.0,290.0,2.9,0.2706415958516888,0.055502223821586205

20111105,California Golden Bears,(Favorite), 30 ,-8.5,-8.5,-330.0,0.30303030303030304,0.7006172839506173,-0.08707444818555929
,Washington State Cougars,(Underdog), 7 ,8.5,8.5,280.0,2.8,0.2993827160493827,0.1376543209876543

20111105,Notre Dame Fighting Irish,(Favorite), 24 ,-14.0,-13.0,-500.0,0.2,0.8257440198457134,-0.009107176185143867
,Wake Forest Demon Deacons,(Underdog), 17 ,13.0,14.0,450.0,4.5,0.17425598015428645,-0.04159210915142453

20111105,Arizona Wildcats,(Favorite), 21 ,-4.5,-3.5,-180.0,0.5555555555555556,0.6261635705779217,-0.02596777910101067
,Utah Utes,(Underdog), 34 ,3.5,4.5,175.0,1.75,0.37383642942207834,0.02805018091071554

20111105,Stanford Cardinal,(Favorite), 38 ,-21.5,-21.0,-1300.0,0.07692307692307693,0.9411792951118794,0.013577702428177782
,Oregon State Beavers,(Underdog), 13 ,21.0,21.5,900.0,9.0,0.05882070488812062,-0.41179295111879377

20111105,Oklahoma State Cowboys,(Favorite), 52 ,-21.5,-21.0,-1250.0,0.08,0.9411792951118794,0.016473638720829714
